customer_key;customer_id;Full_name;age;age_group;life_spand;nbr_order;total_sales;total_quantity;nbr_product;segment;recency;avg_order_value;avg_monthly_spend
1230;12229;Kari Gomez;64;50 and Above;11;2;4415;4;4;Regular;160;1103;401
1231;12230;Wesley Zheng;65;50 and Above;12;2;4401;4;4;Regular;159;1100;366
1232;12231;Isabelle Patterson;66;50 and Above;12;2;4354;3;2;Regular;159;1451;362
1233;12232;Sean Hernandez;66;50 and Above;12;2;4376;3;3;Regular;159;1458;364
1234;12233;Jerry Yuan;66;50 and Above;0;1;35;1;1;Regular;152;35;0
1235;12234;Clarence Zeng;67;50 and Above;0;1;35;1;1;Regular;161;35;0
1236;12235;Donna Rai;77;50 and Above;4;2;62;4;4;Regular;158;15;15
1237;12236;Kendra Gill;80;50 and Above;0;1;35;1;1;Regular;158;35;0
1238;12237;Ruth Madan;74;50 and Above;12;2;4470;5;5;Regular;159;894;372
1239;12238;Monica Raman;74;50 and Above;0;1;35;1;1;Regular;158;35;0
1240;12239;Alberto Ramos;79;50 and Above;21;3;6901;8;7;VIP;153;862;328
1241;12240;Clayton Sharma;40;40-49;18;2;3965;2;2;New;159;1982;220
1242;12241;Kristine Sandberg;41;40-49;18;2;3989;4;4;New;159;997;221
1243;12242;Gilbert Liang;42;40-49;18;2;3949;3;3;New;159;1316;219
1244;12243;Kristy Rubio;41;40-49;18;2;3915;2;2;New;159;1957;217
1245;12244;Amy Huang;40;40-49;3;2;115;4;4;Regular;160;28;38
1246;12245;Francisco Gonzalez;42;40-49;18;2;3967;4;4;New;159;991;220
1247;12246;Shawn Luo;41;40-49;18;2;3947;5;5;New;159;789;219
1248;12247;Brandy Raman;41;40-49;3;2;77;3;3;Regular;160;25;25
1249;12248;Devin Taylor;NULL;50 and Above;19;2;3940;2;2;New;158;1970;207
1250;12249;Jessie Cai;42;40-49;7;2;115;4;4;Regular;155;28;16
1251;12250;Andrea Collins;44;40-49;19;2;3965;2;2;New;158;1982;208
1252;12251;Troy Suri;44;40-49;19;2;3925;3;3;New;158;1308;206
1253;12252;Omar Liu;43;40-49;19;2;3939;5;5;New;158;787;207
1254;12253;Jenny Sun;44;40-49;19;2;4067;6;6;New;158;677;214
1255;12254;Calvin Deng;78;50 and Above;28;2;5968;5;5;VIP;158;1193;213
1256;12255;Robyn Alvarez;48;40-49;28;2;5883;3;3;VIP;158;1961;210
1257;12256;Wendy Ramos;54;50 and Above;29;2;5953;3;3;VIP;157;1984;205
1258;12257;Ross Ruiz;60;50 and Above;0;1;50;1;1;Regular;153;50;0
1259;12258;Jamie Li;59;50 and Above;0;1;50;1;1;Regular;155;50;0
1260;12259;Cindy Madan;54;50 and Above;3;2;86;5;5;Regular;159;17;28
1261;12260;Melinda Romero;54;50 and Above;5;2;241;5;5;Regular;158;48;48
1262;12261;Kaitlin Sanchez;60;50 and Above;28;2;5973;5;5;VIP;157;1194;213
1263;12262;Morgan Sanchez;61;50 and Above;0;2;119;5;5;Regular;162;23;0
1264;12263;Emmanuel Garcia;61;50 and Above;21;3;6829;8;8;VIP;153;853;325
1265;12264;Bruce Ashe;50;50 and Above;13;3;5663;7;7;VIP;160;809;435
1266;12265;Alan Guo;62;50 and Above;28;2;5964;5;5;VIP;157;1192;213
1267;12266;Tiffany Lin;56;50 and Above;12;2;4401;3;3;Regular;159;1467;366
1268;12267;Clifford Garcia;63;50 and Above;28;2;5873;2;2;VIP;157;2936;209
1269;12268;Edwin Shan;63;50 and Above;0;1;50;1;1;Regular;161;50;0
1270;12269;Warren Zheng;55;50 and Above;0;1;44;2;2;Regular;159;22;0
1271;12270;Ebony Ramos;60;50 and Above;13;2;4455;4;4;New;158;1113;342
1272;12271;Tyrone Hernandez;61;50 and Above;13;3;5683;7;6;VIP;160;811;437
1273;12272;Justin Alexander;61;50 and Above;12;3;5139;5;5;New;161;1027;428
1274;12273;Nelson Carlson;62;50 and Above;0;1;50;1;1;Regular;157;50;0
1275;12274;Javier Torres;50;50 and Above;0;1;35;1;1;Regular;155;35;0
1276;12275;Adriana Madan;45;40-49;12;2;4435;5;5;Regular;158;887;369
1277;12276;Alisha Shan;50;50 and Above;12;2;4416;5;5;Regular;158;883;368
1278;12277;Beth Ortega;52;50 and Above;13;3;5666;8;7;VIP;160;708;435
1279;12278;Meredith Johnsen;52;50 and Above;0;1;50;1;1;Regular;159;50;0
1280;12279;Mathew Suarez;51;50 and Above;27;2;5974;4;4;VIP;157;1493;221
1281;12280;Theresa Alvarez;45;40-49;27;2;5923;5;5;VIP;157;1184;219
1282;12281;Janelle Sanchez;45;40-49;12;3;5169;7;7;New;161;738;430
1283;12282;Nicolas Tang;45;40-49;12;3;5111;3;3;New;161;1703;425
1284;12283;Todd Zeng;46;40-49;14;3;5583;6;6;VIP;160;930;398
1285;12284;Cristina Beck;46;40-49;13;3;5625;5;5;VIP;160;1125;432
1286;12285;Bethany Chande;51;50 and Above;27;2;5968;4;4;VIP;157;1492;221
1287;12286;Nathan Jenkins;51;50 and Above;11;3;5255;9;9;New;161;583;477
1288;12287;Andre Arun;69;50 and Above;12;3;5720;10;9;New;160;572;476
1289;12288;Sara Brooks;42;40-49;3;2;148;5;5;Regular;152;29;49
1290;12289;Joseph Taylor;42;40-49;12;3;5646;8;8;New;160;705;470
1291;12290;Kaylee Morris;53;50 and Above;27;2;5873;2;2;VIP;157;2936;217
1292;12291;Johnathan Suri;77;50 and Above;16;4;8067;11;10;VIP;154;733;504
1293;12292;Nicolas Kumar;71;50 and Above;18;3;5027;6;6;VIP;154;837;279
1294;12293;Tammy Garcia;77;50 and Above;4;2;86;4;4;Regular;155;21;21
1295;12294;Shane Kovar;76;50 and Above;3;2;75;2;2;Regular;157;37;25
1296;12295;Dwayne Gomez;70;50 and Above;7;4;174;9;9;Regular;156;19;24
1297;12296;Francisco Sara;65;50 and Above;29;5;13164;12;9;VIP;155;1097;453
1298;12297;Felicia Blanco;76;50 and Above;15;4;8022;11;10;VIP;154;729;534
1299;12298;Crystal Zeng;76;50 and Above;16;4;8052;10;10;VIP;153;805;503
1300;12299;Walter Serrano;76;50 and Above;18;3;4977;7;7;New;154;711;276
1301;12300;Adriana Gonzalez;74;50 and Above;29;5;13242;10;10;VIP;155;1324;456
1302;12301;Nichole Nara;74;50 and Above;30;5;13294;13;11;VIP;154;1022;443
1303;12302;Kevin Coleman;75;50 and Above;16;4;8091;12;12;VIP;153;674;505
1304;12303;Kristi Alvarez;75;50 and Above;2;2;84;3;3;Regular;155;28;42
1305;12304;Alejandro Zhou;69;50 and Above;3;2;123;5;5;Regular;153;24;41
1306;12305;Xavier Bailey;66;50 and Above;16;3;4940;4;3;New;155;1235;308
1307;12306;Logan Parker;68;50 and Above;1;2;75;3;2;Regular;159;25;75
1308;12307;Brad She;66;50 and Above;30;5;13172;11;10;VIP;154;1197;439
1309;12308;Margaret He;56;50 and Above;29;5;13268;14;14;VIP;154;947;457
1310;12309;Omar Raje;66;50 and Above;2;2;101;4;4;Regular;160;25;50
1311;12310;Stacy Munoz;66;50 and Above;0;2;104;4;4;Regular;155;26;0
1312;12311;Stanley Weber;61;50 and Above;3;2;116;7;7;Regular;153;16;38
1313;12312;Jake Zhao;56;50 and Above;0;1;35;1;1;Regular;155;35;0
1314;12313;Jaime Chande;68;50 and Above;0;1;44;2;2;Regular;152;22;0
1315;12314;Jill Suarez;67;50 and Above;16;4;7997;8;7;VIP;153;999;499
1316;12315;Ann Rodriguez;67;50 and Above;9;3;6803;6;6;New;162;1133;755
1317;12316;Alejandro Luo;62;50 and Above;10;3;6799;6;6;New;162;1133;679
1318;12317;Carl She;67;50 and Above;9;3;6823;9;8;New;162;758;758
1319;12318;Kristina Schmidt;68;50 and Above;9;3;6808;4;4;New;162;1702;756
1320;12319;Shannon Ye;68;50 and Above;8;2;79;3;3;Regular;153;26;9
1321;12320;Cheryl Alvarez;63;50 and Above;2;2;78;4;4;Regular;155;19;39
1322;12321;Rosa Hu;70;50 and Above;29;5;13215;15;12;VIP;154;881;455
1323;12322;Kari Mehta;69;50 and Above;0;1;50;1;1;Regular;153;50;0
1324;12323;Lawrence Alonso;64;50 and Above;23;4;10836;11;11;VIP;160;985;471
1325;12324;Dale Lal;70;50 and Above;1;2;66;4;4;Regular;154;16;66
1326;12325;Gloria Martin;70;50 and Above;4;2;133;5;5;Regular;153;26;33
1327;12326;Glenn Zhou;70;50 and Above;2;2;64;2;2;Regular;154;32;32
1328;12327;Edwin Liang;65;50 and Above;5;2;14;2;2;Regular;158;7;2
1329;12328;Eugene Zhao;71;50 and Above;9;3;6792;8;7;New;162;849;754
1330;12329;Bonnie Shan;70;50 and Above;4;2;119;4;4;Regular;156;29;29
1331;12330;Preston Raman;72;50 and Above;16;4;7932;10;8;VIP;153;793;495
1332;12331;Meagan Chandra;72;50 and Above;0;1;50;1;1;Regular;162;50;0
1333;12332;Andres Nara;72;50 and Above;24;4;10789;10;10;VIP;159;1078;449
1334;12333;Terrance Rodriguez;72;50 and Above;24;4;10829;11;9;VIP;159;984;451
1335;12334;Roy Jimenez;67;50 and Above;7;2;94;5;5;Regular;152;18;13
1336;12335;Francisco Ashe;67;50 and Above;9;3;6912;9;8;New;162;768;768
1337;12336;Wyatt Price;73;50 and Above;10;2;79;2;2;Regular;153;39;7
1338;12337;Dustin Goldstein;45;40-49;20;3;8137;7;6;VIP;157;1162;406
1339;12338;Monica Vance;44;40-49;20;3;8265;8;8;VIP;157;1033;413
1340;12339;Clayton Jai;44;40-49;19;3;6865;5;5;VIP;157;1373;361
1341;12340;Stacy Diaz;44;40-49;20;3;6752;6;6;VIP;156;1125;337
1342;12341;Katie Kumar;44;40-49;20;3;6840;7;6;VIP;156;977;342
1343;12342;Morgan Young;46;40-49;20;3;6838;7;7;VIP;156;976;341
1344;12343;Gloria Ruiz;47;40-49;20;3;5568;4;4;VIP;156;1392;278
1345;12344;Dominique Perez;46;40-49;5;3;68;6;6;Regular;157;11;13
1346;12345;Alison Raje;46;40-49;10;3;68;6;6;Regular;152;11;6
1347;12346;Wesley Gao;46;40-49;20;3;6864;5;5;VIP;156;1372;343
1348;12347;Summer Madan;46;40-49;20;3;6839;6;5;VIP;156;1139;341
1349;12348;Jimmy Vazquez;47;40-49;20;3;6906;10;9;VIP;156;690;345
1350;12349;Lacey Yuan;46;40-49;21;3;6772;5;5;VIP;156;1354;322
1351;12350;Logan Hernandez;42;40-49;20;3;6791;6;5;VIP;156;1131;339
1352;12351;Cara Zhang;42;40-49;7;3;186;7;7;Regular;152;26;26
1353;12352;Ramon Zhang;48;40-49;2;3;273;7;6;Regular;154;39;136
1354;12353;Joe Ramos;42;40-49;19;3;6765;5;5;VIP;157;1353;356
1355;12354;Lance Ortega;42;40-49;20;3;6797;6;6;VIP;156;1132;339
1356;12355;Monique Ortega;42;40-49;21;3;6818;7;7;VIP;156;974;324
1357;12356;Julia Wood;49;40-49;20;3;6810;5;5;VIP;156;1362;340
1358;12357;Susan Lu;44;40-49;3;3;117;6;5;Regular;152;19;39
1359;12358;Lacey Raje;51;50 and Above;20;3;6787;5;5;VIP;156;1357;339
1360;12359;Veronica Raman;51;50 and Above;1;3;95;6;6;Regular;155;15;95
1361;12360;Mario Goel;49;40-49;20;3;6750;3;3;VIP;156;2250;337
1362;12361;Dana Diaz;44;40-49;2;3;217;5;5;Regular;154;43;108
1363;12362;Thomas Harrison;74;50 and Above;16;2;5904;4;4;VIP;161;1476;369
1364;12363;Kayla Thompson;79;50 and Above;7;4;274;11;9;Regular;155;24;39
1365;12364;Erin Rogers;79;50 and Above;15;2;5898;2;2;VIP;162;2949;393
1366;12365;Alex Evans;73;50 and Above;2;2;54;4;4;Regular;159;13;27
1367;12366;Stephanie Cox;78;50 and Above;7;2;89;5;5;Regular;154;17;12
1368;12367;Trinity Townsend;47;40-49;9;2;160;5;5;Regular;154;32;17
1369;12368;Rodney Rubio;48;40-49;0;1;35;1;1;Regular;154;35;0
1370;12369;Terrence Lal;57;50 and Above;3;3;94;6;5;Regular;153;15;31
1371;12370;Preston Perez;58;50 and Above;4;3;61;6;4;Regular;159;10;15
1372;12371;Stefanie Subram;58;50 and Above;4;3;213;7;6;Regular;154;30;53
1373;12372;Darren Prasad;57;50 and Above;4;3;98;7;5;Regular;158;14;24
1374;12373;Isaac Gray;41;40-49;26;2;3593;3;3;New;157;1197;138
1375;12374;Marie Kapoor;41;40-49;0;1;35;1;1;Regular;163;35;0
1376;12375;Jarrod Raman;41;40-49;0;1;44;2;2;Regular;152;22;0
1377;12376;Holly Perez;41;40-49;1;2;75;3;3;Regular;159;25;75
1378;12377;Christopher Miller;41;40-49;0;1;50;1;1;Regular;159;50;0
1379;12378;Brianna Sanchez;41;40-49;11;2;4366;2;2;Regular;158;2183;396
1380;12379;Bridget Chande;42;40-49;0;1;50;1;1;Regular;161;50;0
1381;12380;Omar Yuan;47;40-49;12;3;5570;5;5;New;159;1114;464
1382;12381;Johnny Lal;41;40-49;10;3;5161;6;5;New;161;860;516
1383;12382;Tamara Chen;43;40-49;12;3;5606;3;2;New;159;1868;467
1384;12383;Albert Gomez;48;40-49;27;2;5898;2;2;VIP;157;2949;218
1385;12384;Jacquelyn Gutierrez;47;40-49;8;3;5056;8;8;New;161;632;632
1386;12385;Tara Raji;48;40-49;10;3;5118;4;4;New;161;1279;511
1387;12386;Katherine Perry;49;40-49;11;2;4497;6;5;Regular;158;749;408
1388;12387;Meredith Vazquez;43;40-49;0;1;35;1;1;Regular;156;35;0
1389;12388;Casey Kumar;48;40-49;12;2;4379;3;3;Regular;157;1459;364
1390;12389;Albert Jim├⌐nez;48;40-49;0;1;50;1;1;Regular;154;50;0
1391;12390;Denise Martinez;43;40-49;9;3;4977;7;7;Regular;160;711;553
1392;12391;Olivia Kelly;43;40-49;11;3;5121;4;3;New;160;1280;465
1393;12392;Nichole Nath;49;40-49;2;2;75;3;3;Regular;162;25;37
1394;12393;Brenda Sai;49;40-49;0;1;74;2;2;Regular;156;37;0
1395;12394;Erika Serrano;44;40-49;12;3;5636;5;5;New;159;1127;469
1396;12395;Kyle Carter;44;40-49;27;2;5968;4;4;VIP;156;1492;221
1397;12396;Susan Yang;50;50 and Above;0;1;50;1;1;Regular;155;50;0
1398;12397;Shaun Chapman;51;50 and Above;9;3;4968;7;7;Regular;160;709;552
1399;12398;Ashley Clark;49;40-49;27;3;6498;6;6;VIP;156;1083;240
1400;12399;Henry Chapman;49;40-49;0;1;59;4;4;Regular;157;14;0
1401;12400;Andy Martin;49;40-49;0;1;69;3;3;Regular;157;23;0
1402;12401;Kimberly Rivera;44;40-49;0;1;37;2;2;Regular;156;18;0
1403;12402;Albert Moreno;50;50 and Above;12;3;5218;6;6;New;159;869;434
1404;12403;Henry Young;50;50 and Above;0;1;67;3;3;Regular;154;22;0
1405;12404;Krystal Liang;44;40-49;11;3;5251;8;8;New;159;656;477
1406;12405;Cole Sanchez;50;50 and Above;0;1;37;2;2;Regular;152;18;0
1407;12406;Ross Gutierrez;51;50 and Above;0;1;35;1;1;Regular;153;35;0
1408;12407;Shawn Raji;45;40-49;0;1;75;3;3;Regular;155;25;0
1409;12408;Jon Lu;51;50 and Above;0;1;42;3;3;Regular;156;14;0
1410;12409;Savannah Hill;46;40-49;6;2;155;2;2;Regular;154;77;25
1411;12410;Mariah Richardson;45;40-49;9;2;160;3;3;Regular;152;53;17
1412;12411;Kevin Alexander;45;40-49;4;2;160;3;3;Regular;155;53;40
1413;12412;Mackenzie Wright;90;50 and Above;1;2;259;5;5;Regular;154;51;259
1414;12413;James Gonzales;49;40-49;2;2;162;4;4;Regular;157;40;81
1415;12414;Ethan Lal;55;50 and Above;3;2;157;3;3;Regular;157;52;52
1416;12415;Brianna Richardson;54;50 and Above;0;1;75;3;3;Regular;154;25;0
1417;12416;Veronica Martinez;43;40-49;0;1;40;2;2;Regular;159;20;0
1418;12417;Alexis Bryant;49;40-49;0;1;59;3;3;Regular;152;19;0
1419;12418;Robert Hernandez;67;50 and Above;23;2;5969;5;5;VIP;154;1193;259
1420;12419;Destiny Bell;68;50 and Above;0;1;35;1;1;Regular;159;35;0
1421;12420;Spencer Hayes;67;50 and Above;0;1;42;3;3;Regular;162;14;0
1422;12421;Cameron Hughes;62;50 and Above;0;1;75;3;3;Regular;162;25;0
1423;12422;Hailey Evans;67;50 and Above;0;1;35;1;1;Regular;155;35;0
1424;12423;Sarah Thompson;56;50 and Above;23;2;5908;3;3;VIP;154;1969;256
1425;12424;Rebecca Mitchell;61;50 and Above;0;1;99;4;4;Regular;157;24;0
1426;12425;Brandon White;67;50 and Above;0;1;90;3;3;Regular;154;30;0
1427;12426;Cody Cox;66;50 and Above;0;1;99;4;4;Regular;154;24;0
1428;12427;Kimberly Stewart;67;50 and Above;0;1;40;2;2;Regular;159;20;0
1429;12428;Sean Morris;66;50 and Above;0;1;75;3;3;Regular;155;25;0
1430;12429;Melvin Black;65;50 and Above;0;1;35;1;1;Regular;162;35;0
1431;12430;Kaitlyn Thompson;66;50 and Above;9;4;289;11;9;Regular;152;26;32
1432;12431;Wyatt Thomas;66;50 and Above;10;4;224;8;7;Regular;152;28;22
1433;12432;Nathan Clark;65;50 and Above;0;1;92;3;3;Regular;155;30;0
1434;12433;Antonio Price;60;50 and Above;0;1;75;3;3;Regular;162;25;0
1435;12434;Thomas Kumar;66;50 and Above;0;1;75;3;3;Regular;154;25;0
1436;12435;Christy Zhou;65;50 and Above;19;2;5920;3;3;VIP;158;1973;311
1437;12436;Albert Diaz;66;50 and Above;0;1;42;3;3;Regular;159;14;0
1438;12437;Jeremy Young;55;50 and Above;19;2;5983;5;5;VIP;158;1196;314
1439;12438;Bailey Rogers;60;50 and Above;16;2;5898;2;2;VIP;161;2949;368
1440;12439;Megan Bennett;65;50 and Above;0;1;125;4;4;Regular;162;31;0
1441;12440;Francisco Chandra;64;50 and Above;20;2;5913;4;4;VIP;158;1478;295
1442;12441;Trevor Simmons;63;50 and Above;19;2;5875;3;3;VIP;158;1958;309
1443;12442;Allison Richardson;63;50 and Above;21;2;5900;3;3;VIP;157;1966;280
1444;12443;Garrett James;64;50 and Above;0;1;30;2;2;Regular;152;15;0
1445;12444;Mackenzie Phillips;64;50 and Above;10;4;293;11;9;Regular;152;26;29
1446;12445;Cameron Taylor;64;50 and Above;0;1;22;1;1;Regular;157;22;0
1447;12446;Jasmine Hall;63;50 and Above;20;2;5944;4;4;VIP;157;1486;297
1448;12447;Carson Hayes;63;50 and Above;0;1;2332;4;4;Regular;160;583;0
1449;12448;Hailey Cox;52;50 and Above;19;2;5915;5;5;VIP;158;1183;311
1450;12449;Dylan Brown;63;50 and Above;0;1;2352;3;3;Regular;159;784;0
1451;12450;Cody Cook;62;50 and Above;20;2;5955;4;4;VIP;157;1488;297
1452;12451;Anna Simmons;62;50 and Above;0;1;2368;4;4;Regular;159;592;0
1453;12452;Sean Sanchez;62;50 and Above;19;2;5935;4;4;VIP;158;1483;312
1454;12453;Madison Bennett;63;50 and Above;0;1;22;1;1;Regular;160;22;0
1455;12454;Samuel Griffin;62;50 and Above;0;1;72;4;4;Regular;161;18;0
1456;12455;Benjamin Lewis;62;50 and Above;0;1;22;1;1;Regular;154;22;0
1457;12456;Thomas Chen;61;50 and Above;0;1;22;1;1;Regular;152;22;0
1458;12457;Misty Rai;61;50 and Above;0;1;24;2;2;Regular;161;12;0
1459;12458;Veronica Sanchez;53;50 and Above;0;1;50;1;1;Regular;156;50;0
1460;12459;Stefanie Rodriguez;52;50 and Above;11;3;5618;5;5;New;159;1123;510
1461;12460;Dominique Malhotra;52;50 and Above;11;3;5679;6;6;New;159;946;516
1462;12461;Ruth Suri;47;40-49;9;3;5030;9;6;New;160;558;558
1463;12462;Levi Suri;53;50 and Above;8;3;5048;8;8;New;160;631;631
1464;12463;Todd Huang;52;50 and Above;11;3;5201;7;7;New;159;743;472
1465;12464;Jared Cook;53;50 and Above;26;2;5898;2;2;VIP;156;2949;226
1466;12465;Cassandra Patel;48;40-49;5;2;83;4;4;Regular;157;20;16
1467;12466;Willie He;54;50 and Above;0;1;59;2;2;Regular;162;29;0
1468;12467;Jennifer Jones;43;40-49;0;1;59;2;2;Regular;161;29;0
1469;12468;Wayne Nath;48;40-49;26;2;5875;3;3;VIP;156;1958;225
1470;12469;Shane Srini;54;50 and Above;0;1;50;1;1;Regular;156;50;0
1471;12470;Barbara He;55;50 and Above;0;1;50;1;1;Regular;154;50;0
1472;12471;Lacey Zeng;54;50 and Above;0;1;84;4;4;Regular;162;21;0
1473;12472;Jeffery Zhang;49;40-49;0;1;50;1;1;Regular;157;50;0
1474;12473;Sergio Sai;54;50 and Above;11;3;5665;7;7;New;159;809;515
1475;12474;Tammy Chandra;49;40-49;26;2;5928;3;3;VIP;156;1976;228
1476;12475;Logan Carter;56;50 and Above;11;2;4438;4;4;Regular;157;1109;403
1477;12476;Rodney Jimenez;45;40-49;0;2;73;3;3;Regular;155;24;0
1478;12477;Robin Gill;55;50 and Above;0;1;50;1;1;Regular;153;50;0
1479;12478;Ruben Mehta;56;50 and Above;0;1;9;1;1;Regular;153;9;0
1480;12479;Priscilla Tang;56;50 and Above;11;2;4401;3;3;Regular;157;1467;400
1481;12480;Meredith Alvarez;46;40-49;26;2;5908;3;3;VIP;156;1969;227
1482;12481;Victor Diaz;56;50 and Above;0;1;9;1;1;Regular;162;9;0
1483;12482;Jerome Browning;57;50 and Above;0;1;50;1;1;Regular;153;50;0
1484;12483;Amanda Perez;57;50 and Above;26;2;5898;2;2;VIP;156;2949;226
1485;12484;Lori Suarez;51;50 and Above;11;2;4441;6;6;Regular;157;740;403
1486;12485;Veronica Subram;51;50 and Above;26;2;5923;6;6;VIP;156;987;227
1487;12486;Kristen Ye;46;40-49;12;3;5652;7;7;New;158;807;471
1488;12487;Willie Zhu;51;50 and Above;11;2;4401;3;3;Regular;157;1467;400
1489;12488;Jay Garcia;58;50 and Above;0;1;9;1;1;Regular;156;9;0
1490;12489;Wayne Rai;49;40-49;10;4;158;8;7;Regular;152;19;15
1491;12490;Trisha He;54;50 and Above;6;3;168;8;8;Regular;156;21;28
1492;12491;Alvin Huang;55;50 and Above;0;1;87;3;3;Regular;157;29;0
1493;12492;Brittany Price;54;50 and Above;13;3;5166;6;6;VIP;157;861;397
1494;12493;Dwayne Vazquez;56;50 and Above;0;1;70;2;2;Regular;160;35;0
1495;12494;Abby Sandberg;51;50 and Above;27;2;5948;5;5;VIP;155;1189;220
1496;12495;Lucas Miller;57;50 and Above;11;2;4416;5;5;Regular;157;883;401
1497;12496;Melanie Cox;46;40-49;0;1;205;4;4;Regular;157;51;0
1498;12497;Ashlee Kumar;57;50 and Above;0;1;42;3;3;Regular;158;14;0
1499;12498;Eduardo Diaz;47;40-49;0;1;40;2;2;Regular;159;20;0
1500;12499;Heather Wang;42;40-49;11;2;4379;3;3;Regular;157;1459;398
1501;12500;Kathleen Vazquez;42;40-49;12;2;4475;6;6;Regular;156;745;372
1502;12501;Cory Sai;41;40-49;12;2;4416;5;5;Regular;156;883;368
1503;12502;Darren Sanchez;41;40-49;7;2;110;4;4;Regular;156;27;15
1504;12503;Casey Shen;41;40-49;7;2;84;4;4;Regular;156;21;12
1505;12504;Arthur Gutierrez;58;50 and Above;0;1;61;3;3;Regular;161;20;0
1506;12505;Dalton Martin;58;50 and Above;0;1;37;2;2;Regular;162;18;0
1507;12506;Preston Sanchez;58;50 and Above;0;1;120;2;2;Regular;163;60;0
1508;12507;Ian Bell;53;50 and Above;0;1;9;1;1;Regular;161;9;0
1509;12508;Nichole Anand;58;50 and Above;0;1;133;3;3;Regular;160;44;0
1510;12509;Marc Ferrier;59;50 and Above;7;3;83;6;6;Regular;156;13;11
1511;12510;Roberto Sanz;58;50 and Above;25;3;6440;6;6;VIP;156;1073;257
1512;12511;Grant Chander;43;40-49;0;1;9;1;1;Regular;159;9;0
1513;12512;Carolyn Gomez;43;40-49;0;1;9;1;1;Regular;162;9;0
1514;12513;Austin Thompson;43;40-49;4;2;241;5;5;Regular;155;48;60
1515;12514;Lacey Becker;43;40-49;0;1;9;1;1;Regular;163;9;0
1516;12515;Shelby Bailey;44;40-49;0;1;9;1;1;Regular;158;9;0
1517;12516;Shawna Chander;44;40-49;0;1;9;1;1;Regular;153;9;0
1518;12517;Alexa Watson;43;40-49;0;1;9;1;1;Regular;155;9;0
1519;12518;Jacquelyn Dominguez;43;40-49;0;1;9;1;1;Regular;157;9;0
1520;12519;Casey Gutierrez;43;40-49;8;2;71;2;2;Regular;152;35;8
1521;12520;Seth Jackson;44;40-49;26;2;5919;4;4;VIP;155;1479;227
1522;12521;Meredith Dominguez;46;40-49;11;2;4438;4;4;Regular;156;1109;403
1523;12522;Brandy Sanchez;44;40-49;26;2;5888;4;4;VIP;155;1472;226
1524;12523;Steve Wagner;44;40-49;26;2;5933;3;3;VIP;155;1977;228
1525;12524;Kate Shan;46;40-49;0;1;9;1;1;Regular;159;9;0
1526;12525;Chelsea Rodriguez;46;40-49;0;1;120;2;2;Regular;160;60;0
1527;12526;Michele Suarez;40;40-49;15;3;5229;9;9;VIP;155;581;348
1528;12527;Jos├⌐ Rodriguez;61;50 and Above;0;1;87;3;3;Regular;153;29;0
1529;12528;Devin Wilson;62;50 and Above;0;1;72;2;2;Regular;157;36;0
1530;12529;Isaiah Allen;61;50 and Above;0;1;86;2;2;Regular;152;43;0
1531;12530;Isabel Coleman;49;40-49;10;4;338;11;10;Regular;153;30;33
1532;12531;Autumn Xu;49;40-49;0;1;22;1;1;Regular;162;22;0
1533;12532;Jose Carter;48;40-49;3;4;235;9;9;Regular;153;26;78
1534;12533;Luis Washington;80;50 and Above;2;2;272;7;7;Regular;161;38;136
1535;12534;Katie Shan;59;50 and Above;0;1;9;1;1;Regular;156;9;0
1536;12535;Clifford Kapoor;53;50 and Above;0;1;9;1;1;Regular;156;9;0
1537;12536;Javier Dominguez;60;50 and Above;0;1;9;1;1;Regular;154;9;0
1538;12537;Terrence Luo;54;50 and Above;0;1;9;1;1;Regular;159;9;0
1539;12538;Paula Blanco;59;50 and Above;0;1;9;1;1;Regular;160;9;0
1540;12539;Marc Dominguez;86;50 and Above;0;1;9;1;1;Regular;154;9;0
1541;12540;Levi Sara;84;50 and Above;5;2;75;3;3;Regular;157;25;15
1542;12541;Jonathan Zhang;58;50 and Above;0;1;9;1;1;Regular;159;9;0
1543;12542;Preston Patel;59;50 and Above;0;1;9;1;1;Regular;152;9;0
1544;12543;Ruben Alvarez;63;50 and Above;0;1;9;1;1;Regular;160;9;0
1545;12544;Bruce Jordan;63;50 and Above;0;1;9;1;1;Regular;153;9;0
1546;12545;Marc Ruiz;58;50 and Above;3;2;119;5;5;Regular;155;23;39
1547;12546;Clarence Andersen;64;50 and Above;11;2;4416;5;5;Regular;156;883;401
1548;12547;Bradley Nara;48;40-49;26;2;5898;2;2;VIP;155;2949;226
1549;12548;Alexandra Collins;66;50 and Above;10;2;4368;5;5;Regular;157;873;436
1550;12549;Donna Xie;66;50 and Above;26;2;5908;3;3;VIP;155;1969;227
1551;12550;Austin Diaz;66;50 and Above;6;2;86;5;5;Regular;153;17;14
